longitude,latitude,year,LC,siteid,site,SOC
37.55878661,0.670098286,2021,shrubland,kalama_5_9,kalama,3.5501
37.55878661,0.670098286,2021,shrubland,kalama_5_9,kalama,4.191
37.56336802,0.749329694,2021,bushland,kalama_8_1,kalama,4.3778
37.56336802,0.749329694,2021,bushland,kalama_8_1,kalama,2.697
37.56229004,0.751216156,2021,bushland,kalama_8_3,kalama,2.5718
37.56229004,0.751216156,2021,bushland,kalama_8_3,kalama,2.7769
37.56229004,0.7490602,2021,bushland,kalama_8_4,kalama,2.6024
37.56229004,0.7490602,2021,bushland,kalama_8_4,kalama,2.66155
37.55824762,0.751216156,2021,bushland,kalama_8_6,kalama,2.4999
37.55824762,0.751216156,2021,bushland,kalama_8_6,kalama,3.0481
37.55851711,0.751216156,2021,bushland,kalama_8_6,kalama,2.4999
37.55851711,0.751216156,2021,bushland,kalama_8_6,kalama,3.0481
37.56067307,0.75202464,2021,bushland,kalama_8_8,kalama,3.8323
37.56067307,0.75202464,2021,bushland,kalama_8_8,kalama,2.78925
37.57468679,0.673062727,2021,shrubland,kalama_9_1,kalama,4.2795
37.57468679,0.673062727,2021,shrubland,kalama_9_1,kalama,3.82885
37.57684275,0.679800091,2021,bushland,kalama_9_10,kalama,2.7253
37.57684275,0.679800091,2021,bushland,kalama_9_10,kalama,2.9799
37.57037488,0.674949189,2021,bushland,kalama_9_4,kalama,4.1015
37.57037488,0.674949189,2021,bushland,kalama_9_4,kalama,3.34065
37.57010538,0.676027167,2021,bushland,kalama_9_5,kalama,3.1179
37.57010538,0.676027167,2021,bushland,kalama_9_5,kalama,2.9526
37.57010538,0.675757672,2021,bushland,kalama_9_5,kalama,3.1179
37.57010538,0.675757672,2021,bushland,kalama_9_5,kalama,2.9526
37.57441729,0.678452618,2021,bushland,kalama_9_6,kalama,2.7372
37.57441729,0.678452618,2021,bushland,kalama_9_6,kalama,2.7982
37.57845971,0.67387121,2021,shrubland,kalama_9_7,kalama,4.2229
37.57845971,0.67387121,2021,shrubland,kalama_9_7,kalama,3.27025
37.87328679,1.434115435,2022,wooded_grassland,laisamis_1_1,laisamis,4.7761
37.87598173,1.436540887,2022,wooded_grassland,laisamis_1_2,laisamis,7.2932
37.87382578,1.434923919,2022,wooded_grassland,laisamis_1_4,laisamis,10.7786
37.8778682,1.427108576,2022,wooded_grassland,laisamis_1_6,laisamis,4.0306
37.87813769,1.435732403,2022,wooded_grassland,laisamis_1_7,laisamis,3.7955
37.87948516,1.427378071,2022,wooded_grassland,laisamis_1_8,laisamis,2.7825
37.87247831,1.461064894,2022,bushland,laisamis_2_10,laisamis,7.7975
37.87220881,1.458908937,2022,wooded_grassland,laisamis_2_4,laisamis,4.531
37.87382578,1.461873378,2022,wooded_grassland,laisamis_2_6,laisamis,2.6855
37.87328679,1.460525905,2022,bushland,laisamis_2_7,laisamis,4.1391
37.87382578,1.458639443,2022,wooded_grassland,laisamis_2_8,laisamis,3.9626
37.87625123,1.458908937,2022,bushland,laisamis_2_9,laisamis,2.44785
37.88352758,1.476156591,2022,wooded_grassland,laisamis_3_3,laisamis,3.9171
37.88568354,1.485319407,2022,wooded_grassland,laisamis_3_4,laisamis,5.9069
37.88352758,1.481007493,2022,bushland,laisamis_3_6,laisamis,6.0046
37.88487506,1.478851536,2022,wooded_grassland,laisamis_3_7,laisamis,6.0918
37.88460556,1.481815977,2022,wooded_grassland,laisamis_3_8,laisamis,3.4087
37.8824496,1.477234569,2022,wooded_grassland,laisamis_3_9,laisamis,3.0882
37.89430737,1.43438493,2022,bushland,laisamis_5_4,laisamis,6.40405
37.89322939,1.435462908,2022,wooded_grassland,laisamis_5_6,laisamis,5.0244
37.92206531,1.435462908,2022,wooded_grassland,laisamis_9_5,laisamis,17.0358
37.92071784,1.435462908,2022,shrubland,laisamis_9_9,laisamis,9.9061
34.85252198,2.699931502,2021,wooded_grassland,lokiriama_10_1,lokiriama,2.92515
34.85440845,2.69804504,2021,wooded_grassland,lokiriama_10_6,lokiriama,3.98335
34.85872036,2.720682585,2021,wooded_grassland,lokiriama_11_1,lokiriama,3.91095
34.85306097,2.719874101,2021,wooded_grassland,lokiriama_11_10,lokiriama,7.3594
34.85952884,2.71744865,2021,wooded_grassland,lokiriama_11_2,lokiriama,4.1974
34.85198299,2.72095208,2021,wooded_grassland,lokiriama_11_3,lokiriama,13.3964
34.85818137,2.712597748,2021,wooded_grassland,lokiriama_11_6,lokiriama,8.9416
34.85710339,2.717987639,2021,bushland,lokiriama_11_7,lokiriama,3.7917
34.8568339,2.721491069,2021,wooded_grassland,lokiriama_11_8,lokiriama,3.01825
34.86114581,2.720413091,2021,wooded_grassland,lokiriama_11_9,lokiriama,4.0741
34.84794057,2.734965798,2021,bushland,lokiriama_12_10,lokiriama,6.5195
34.85009653,2.743589625,2021,bushland,lokiriama_12_2,lokiriama,3.7367
34.84713209,2.738738722,2021,bushland,lokiriama_12_4,lokiriama,6.2982
34.84497613,2.741703163,2021,wooded_grassland,lokiriama_12_5,lokiriama,2.85105
34.84497613,2.74035569,2021,bushland,lokiriama_12_6,lokiriama,5.4438
34.84874906,2.738199733,2021,grassland,lokiriama_12_8,lokiriama,3.81055
34.87408155,2.701278975,2021,wooded_grassland,lokiriama_14_4,lokiriama,7.91165
34.87462054,2.715831683,2021,wooded_grassland,lokiriama_15_10,lokiriama,5.4888
34.87704599,2.716101177,2021,wooded_grassland,lokiriama_15_2,lokiriama,3.32605
34.87866296,2.718257134,2021,wooded_grassland,lokiriama_15_4,lokiriama,5.2748
34.8813579,2.719874101,2021,wooded_grassland,lokiriama_15_5,lokiriama,11.75985
34.88027993,2.723108037,2021,wooded_grassland,lokiriama_15_6,lokiriama,4.07805
34.87812397,2.714753704,2021,wooded_grassland,lokiriama_15_7,lokiriama,4.79195
34.88081891,2.716370672,2021,wooded_grassland,lokiriama_15_9,lokiriama,7.69525
34.87893245,2.747093055,2021,bushland,lokiriama_16_10,lokiriama,4.0988
34.87812397,2.748171033,2021,wooded_grassland,lokiriama_16_3,lokiriama,3.0916
34.88081891,2.744398109,2021,bushland,lokiriama_16_4,lokiriama,8.0628
34.88243588,2.748710022,2021,bushland,lokiriama_16_5,lokiriama,3.6068
34.88189689,2.739816701,2021,wooded_grassland,lokiriama_16_6,lokiriama,4.9238
34.88324437,2.743589625,2021,wooded_grassland,lokiriama_16_7,lokiriama,24.2909
34.88108841,2.745745582,2021,wooded_grassland,lokiriama_16_8,lokiriama,2.9638
34.87839346,2.747632044,2021,bushland,lokiriama_16_9,lokiriama,5.5979
34.80266548,2.69454161,2021,wooded_grassland,lokiriama_2_8,lokiriama,8.4165
34.81021133,2.726611466,2021,wooded_grassland,lokiriama_3_1,lokiriama,22.1823
34.81263678,2.720682585,2021,wooded_grassland,lokiriama_3_10,lokiriama,4.83565
34.80643841,2.719874101,2021,bushland,lokiriama_3_2,lokiriama,3.63215
34.81317577,2.725263993,2021,bushland,lokiriama_3_3,lokiriama,2.6431
34.81371476,2.72741995,2021,bushland,lokiriama_3_4,lokiriama,6.5282
34.80994184,2.723108037,2021,bushland,lokiriama_3_5,lokiriama,7.1347
34.8118283,2.724186015,2021,bushland,lokiriama_3_6,lokiriama,4.9813
34.80832487,2.722299553,2021,bushland,lokiriama_3_7,lokiriama,9.6195
34.81317577,2.72391652,2021,bushland,lokiriama_3_9,lokiriama,3.7896
34.8266505,2.678371935,2021,bushland,lokiriama_5_1,lokiriama,4.33265
34.83069292,2.680797387,2021,bushland,lokiriama_5_10,lokiriama,5.3149
34.82530303,2.67864143,2021,wooded_grassland,lokiriama_5_2,lokiriama,4.31055
34.83015393,2.674868506,2021,bushland,lokiriama_5_3,lokiriama,4.63835
34.8317709,2.674060022,2021,wooded_grassland,lokiriama_5_4,lokiriama,3.26735
34.83500483,2.682683849,2021,wooded_grassland,lokiriama_5_5,lokiriama,6.2356
34.83365736,2.678102441,2021,bushland,lokiriama_5_6,lokiriama,6.3978
34.82772848,2.675407495,2021,bushland,lokiriama_5_7,lokiriama,3.0938
34.83204039,2.681336376,2021,bushland,lokiriama_5_9,lokiriama,7.4138
34.83311837,2.703434932,2021,wooded_grassland,lokiriama_6_1,lokiriama,2.79705
34.83123191,2.694002621,2021,wooded_grassland,lokiriama_6_3,lokiriama,3.84885
34.83284888,2.700200997,2021,wooded_grassland,lokiriama_6_6,lokiriama,3.4582
34.8317709,2.695889083,2021,wooded_grassland,lokiriama_6_9,lokiriama,2.5699
34.82638101,2.716909661,2021,bushland,lokiriama_7_1,lokiriama,3.003
34.83204039,2.713675726,2021,bushland,lokiriama_7_10,lokiriama,3.7051
34.83042343,2.715562188,2021,bushland,lokiriama_7_2,lokiriama,4.9351
34.83015393,2.717179156,2021,bushland,lokiriama_7_3,lokiriama,3.30965
34.82611151,2.717179156,2021,bushland,lokiriama_7_5,lokiriama,3.9124
34.82368606,2.717987639,2021,bushland,lokiriama_7_6,lokiriama,2.3424
34.83096242,2.715292694,2021,wooded_grassland,lokiriama_7_7,lokiriama,3.36995
34.82476404,2.716101177,2021,bushland,lokiriama_7_8,lokiriama,3.6233
34.83338787,2.74682356,2021,bushland,lokiriama_8_1,lokiriama,3.7665
34.83257938,2.741972657,2021,bushland,lokiriama_8_10,lokiriama,6.48765
34.82961494,2.746015076,2021,wooded_grassland,lokiriama_8_2,lokiriama,4.92735
34.83338787,2.746554065,2021,wooded_grassland,lokiriama_8_3,lokiriama,3.7881
34.82961494,2.744398109,2021,wooded_grassland,lokiriama_8_4,lokiriama,3.53745
34.83123191,2.749518506,2021,wooded_grassland,lokiriama_8_5,lokiriama,2.40585
34.83015393,2.741972657,2021,wooded_grassland,lokiriama_8_6,lokiriama,5.26515
34.83069292,2.749249011,2021,wooded_grassland,lokiriama_8_7,lokiriama,4.85355
34.83311837,2.750057495,2021,wooded_grassland,lokiriama_8_8,lokiriama,4.886
34.82611151,2.743050636,2021,wooded_grassland,lokiriama_8_9,lokiriama,2.6539
34.85333047,2.681066881,2021,bushland,lokiriama_9_1,lokiriama,5.5123
34.8565644,2.680797387,2021,bushland,lokiriama_9_10,lokiriama,2.94115
34.85575592,2.677293957,2021,bushland,lokiriama_9_2,lokiriama,3.1366
34.85009653,2.681066881,2021,wooded_grassland,lokiriama_9_3,lokiriama,4.57915
34.85090502,2.673790527,2021,wooded_grassland,lokiriama_9_4,lokiriama,3.3685
34.8517135,2.682414354,2021,bushland,lokiriama_9_5,lokiriama,3.9328
34.85252198,2.676754968,2021,wooded_grassland,lokiriama_9_6,lokiriama,5.1675
34.85467794,2.676215979,2021,bushland,lokiriama_9_7,lokiriama,5.03085
34.85710339,2.674060022,2021,grassland,lokiriama_9_8,lokiriama,3.5534
34.85036603,2.680258397,2021,wooded_grassland,lokiriama_9_9,lokiriama,4.30005
31.37172992,-26.32355735,2020,bushland,ludzeludze_10_1,ludzeludze,21.82485
31.3728079,-26.31816746,2020,cropland,ludzeludze_10_12,ludzeludze,21.2445
31.3779283,-26.31843695,2020,woodland,ludzeludze_10_13,ludzeludze,20.9628
31.37442487,-26.31789796,2020,grassland,ludzeludze_10_2,ludzeludze,20.09815
31.37577234,-26.31708948,2020,cropland,ludzeludze_10_3,ludzeludze,20.6716
31.36957396,-26.32220988,2020,cropland,ludzeludze_10_4,ludzeludze,15.73115
31.37119093,-26.32517432,2020,woodland,ludzeludze_10_5,ludzeludze,17.72235
31.37011295,-26.32517432,2020,woodland,ludzeludze_10_6,ludzeludze,31.2002
31.37442487,-26.32463533,2020,grassland,ludzeludze_10_7,ludzeludze,23.84875
31.37819779,-26.31681998,2020,grassland,ludzeludze_10_9,ludzeludze,23.67275
31.38493515,-26.29849435,2020,grassland,ludzeludze_11_1,ludzeludze,14.51605
31.38116223,-26.29984183,2020,grassland,ludzeludze_11_10,ludzeludze,16.7853
31.38143173,-26.29822486,2020,shrubland,ludzeludze_11_11,ludzeludze,18.1915
31.3827792,-26.29741637,2020,shrubland,ludzeludze_11_12,ludzeludze,16.8719
31.37550284,-26.30011132,2020,thicket,ludzeludze_11_14,ludzeludze,17.7389
31.38170122,-26.29768587,2020,cropland,ludzeludze_11_2,ludzeludze,22.93005
31.37658082,-26.29849435,2020,cropland,ludzeludze_11_4,ludzeludze,10.10845
31.3825097,-26.29849435,2020,cropland,ludzeludze_11_5,ludzeludze,18.54535
31.38304869,-26.30199778,2020,grassland,ludzeludze_11_6,ludzeludze,23.40665
31.38412667,-26.30280627,2020,cropland,ludzeludze_11_8,ludzeludze,20.74945
31.38062324,-26.27558731,2020,wooded_grassland,ludzeludze_12_1,ludzeludze,27.5309
31.38008425,-26.27585681,2020,grassland,ludzeludze_12_11,ludzeludze,28.4631
31.38493515,-26.28259417,2020,cropland,ludzeludze_12_12,ludzeludze,8.63525
31.38304869,-26.27531782,2020,cropland,ludzeludze_12_13,ludzeludze,24.97735
31.38331819,-26.28259417,2020,grassland,ludzeludze_12_15,ludzeludze,23.03555
31.38385718,-26.28340266,2020,cropland,ludzeludze_12_2,ludzeludze,14.11975
31.38385718,-26.2763958,2020,wooded_grassland,ludzeludze_12_3,ludzeludze,27.37845
31.38574364,-26.28178569,2020,grassland,ludzeludze_12_4,ludzeludze,7.0135
31.3827792,-26.2812467,2020,cropland,ludzeludze_12_5,ludzeludze,26.18965
31.40514725,-26.34484742,2020,cropland,ludzeludze_13_1,ludzeludze,20.5746
31.40353028,-26.34835085,2020,cropland,ludzeludze_13_12,ludzeludze,18.04855
31.40433876,-26.34942883,2020,grassland,ludzeludze_13_13,ludzeludze,20.8259
31.40029635,-26.34781186,2020,grassland,ludzeludze_13_14,ludzeludze,23.40225
31.4027218,-26.34781186,2020,cropland,ludzeludze_13_2,ludzeludze,21.1989
31.40299129,-26.34781186,2020,cropland,ludzeludze_13_6,ludzeludze,20.81035
31.40406927,-26.34484742,2020,cropland,ludzeludze_13_5,ludzeludze,23.76965
31.40299129,-26.34781186,2020,cropland,ludzeludze_13_6,ludzeludze,16.77675
31.40406927,-26.34242197,2020,cropland,ludzeludze_13_8,ludzeludze,23.01995
31.40353028,-26.34242197,2020,freshwater_aquatic,ludzeludze_13_9,ludzeludze,25.9809
31.39463696,-26.31924544,2020,grassland,ludzeludze_14_11,ludzeludze,25.2597
31.40137432,-26.32409634,2020,grassland,ludzeludze_14_13,ludzeludze,15.79735
31.39463696,-26.31978443,2020,cropland,ludzeludze_14_14,ludzeludze,29.9592
31.40002685,-26.31897594,2020,woodland,ludzeludze_14_15,ludzeludze,22.7074
31.39921837,-26.31816746,2020,forest,ludzeludze_14_2,ludzeludze,16.2536
31.39867938,-26.32220988,2020,cropland,ludzeludze_14_3,ludzeludze,14.4873
31.39921837,-26.32032341,2020,cropland,ludzeludze_14_5,ludzeludze,29.25195
31.39975736,-26.32409634,2020,cropland,ludzeludze_14_7,ludzeludze,16.00635
31.40299129,-26.32409634,2020,grassland,ludzeludze_14_8,ludzeludze,15.9694
31.39490645,-26.30145879,2020,shrubland,ludzeludze_15_1,ludzeludze,8.61615
31.38897757,-26.30415374,2020,wooded_grassland,ludzeludze_15_10,ludzeludze,23.09965
31.39409797,-26.30172829,2020,bushland,ludzeludze_15_11,ludzeludze,17.51775
31.3927505,-26.30846565,2020,shrubland,ludzeludze_15_12,ludzeludze,20.3648
31.39301999,-26.30361475,2020,shrubland,ludzeludze_15_14,ludzeludze,19.04445
31.39194201,-26.30442323,2020,wooded_grassland,ludzeludze_15_2,ludzeludze,24.8709
31.3927505,-26.30792666,2020,wooded_grassland,ludzeludze_15_7,ludzeludze,20.2447
31.38870808,-26.30388424,2020,bushland,ludzeludze_15_8,ludzeludze,14.5905
31.39544544,-26.30226728,2020,bushland,ludzeludze_15_9,ludzeludze,18.28045
31.40083534,-26.28151619,2020,freshwater_aquatic,ludzeludze_16_10,ludzeludze,2.2228
31.39517595,-26.28286367,2020,bushland,ludzeludze_16_11,ludzeludze,15.3453
31.40029635,-26.28151619,2020,freshwater_aquatic,ludzeludze_16_13,ludzeludze,2.7409
31.39948786,-26.28178569,2020,freshwater_aquatic,ludzeludze_16_14,ludzeludze,2.38815
31.39409797,-26.28259417,2020,bushland,ludzeludze_16_3,ludzeludze,29.73835
31.40137432,-26.28178569,2020,freshwater_aquatic,ludzeludze_16_4,ludzeludze,1.5076
31.40110483,-26.28286367,2020,grassland,ludzeludze_16_7,ludzeludze,7.21115
31.39517595,-26.28394165,2020,wooded_grassland,ludzeludze_16_8,ludzeludze,21.399
31.32834129,-26.34026601,2020,forest,ludzeludze_1_1,ludzeludze,3.2384
31.33265321,-26.34619489,2020,freshwater_aquatic,ludzeludze_1_12,ludzeludze,32.1118
31.33373118,-26.34511692,2020,wooded_grassland,ludzeludze_1_13,ludzeludze,24.89935
31.33211422,-26.34484742,2020,wooded_grassland,ludzeludze_1_3,ludzeludze,25.77895
31.32834129,-26.34161349,2020,grassland,ludzeludze_1_4,ludzeludze,22.67315
31.33265321,-26.34430843,2020,cropland,ludzeludze_1_5,ludzeludze,11.4984
31.32672432,-26.34349995,2020,bushland,ludzeludze_1_7,ludzeludze,19.67095
31.32861079,-26.34026601,2020,grassland,ludzeludze_1_8,ludzeludze,20.5243
31.33427017,-26.34457793,2020,grassland,ludzeludze_1_9,ludzeludze,16.1595
31.33130573,-26.32301836,2020,grassland,ludzeludze_2_1,ludzeludze,23.08275
31.33265321,-26.32517432,2020,grassland,ludzeludze_2_12,ludzeludze,20.2088
31.32995826,-26.32382684,2020,grassland,ludzeludze_2_2,ludzeludze,21.04025
31.33373118,-26.32679128,2020,grassland,ludzeludze_2_3,ludzeludze,22.887
31.32834129,-26.3259828,2020,wooded_grassland,ludzeludze_2_4,ludzeludze,29.0972
31.33319219,-26.32382684,2020,grassland,ludzeludze_2_5,ludzeludze,22.80805
31.32968876,-26.3259828,2020,wooded_grassland,ludzeludze_2_7,ludzeludze,24.67855
31.33373118,-26.32328785,2020,grassland,ludzeludze_2_8,ludzeludze,18.06675
31.33373118,-26.30253677,2020,grassland,ludzeludze_3_1,ludzeludze,17.3946
31.33588714,-26.30361475,2020,cropland,ludzeludze_3_10,ludzeludze,17.8689
31.32699382,-26.30280627,2020,freshwater_aquatic,ludzeludze_3_13,ludzeludze,21.1686
31.3280718,-26.30496222,2020,grassland,ludzeludze_3_14,ludzeludze,21.4927
31.32699382,-26.30307576,2020,forest,ludzeludze_3_15,ludzeludze,22.13825
31.32941927,-26.30011132,2020,grassland,ludzeludze_3_3,ludzeludze,20.2482
31.32726331,-26.30280627,2020,grassland,ludzeludze_3_4,ludzeludze,20.6715
31.32726331,-26.30469273,2020,wooded_grassland,ludzeludze_3_6,ludzeludze,20.3941
31.32861079,-26.28501962,2020,grassland,ludzeludze_4_1,ludzeludze,22.88545
31.32672432,-26.28528912,2020,grassland,ludzeludze_4_10,ludzeludze,20.94845
31.3278023,-26.28501962,2020,grassland,ludzeludze_4_11,ludzeludze,45.39415
31.3280718,-26.28421114,2020,grassland,ludzeludze_4_12,ludzeludze,23.0136
31.32753281,-26.28690609,2020,grassland,ludzeludze_4_14,ludzeludze,24.2098
31.32699382,-26.28879255,2020,freshwater_aquatic,ludzeludze_4_2,ludzeludze,3.20165
31.32941927,-26.28340266,2020,grassland,ludzeludze_4_5,ludzeludze,18.08215
31.32618534,-26.28501962,2020,grassland,ludzeludze_4_6,ludzeludze,19.6131
31.32914978,-26.28528912,2020,grassland,ludzeludze_4_7,ludzeludze,26.0017
31.32591584,-26.28933154,2020,cropland,ludzeludze_4_9,ludzeludze,9.21525
31.35987216,-26.34619489,2020,bushland,ludzeludze_5_1,ludzeludze,21.11005
31.36148913,-26.34403894,2020,grassland,ludzeludze_5_11,ludzeludze,28.06385
31.3525958,-26.34161349,2020,grassland,ludzeludze_5_12,ludzeludze,33.3107
31.35340429,-26.3410745,2020,grassland,ludzeludze_5_13,ludzeludze,31.93955
31.35960266,-26.34673388,2020,forest,ludzeludze_5_14,ludzeludze,18.306
31.36148913,-26.34619489,2020,shrubland,ludzeludze_5_15,ludzeludze,28.8723
31.35475176,-26.34296096,2020,cropland,ludzeludze_5_3,ludzeludze,25.5782
31.35502126,-26.33918804,2020,freshwater_aquatic,ludzeludze_5_5,ludzeludze,30.2732
31.3528653,-26.33918804,2020,grassland,ludzeludze_5_7,ludzeludze,21.9604
31.36041115,-26.34188298,2020,other,ludzeludze_5_8,ludzeludze,9.13195
31.3528653,-26.31762847,2020,cropland,ludzeludze_6_10,ludzeludze,14.72925
31.35367378,-26.32194038,2020,cropland,ludzeludze_6_11,ludzeludze,12.59255
31.35663822,-26.31762847,2020,cropland,ludzeludze_6_14,ludzeludze,14.5424
31.3528653,-26.32274887,2020,cropland,ludzeludze_6_15,ludzeludze,2.2773
31.35340429,-26.31951493,2020,grassland,ludzeludze_6_3,ludzeludze,22.5128
31.35178732,-26.32005392,2020,cropland,ludzeludze_6_6,ludzeludze,15.7726
31.35367378,-26.32301836,2020,grassland,ludzeludze_6_7,ludzeludze,18.25875
31.35097884,-26.32382684,2020,grassland,ludzeludze_6_9,ludzeludze,22.323
31.35852469,-26.31008262,2020,cropland,ludzeludze_7_11,ludzeludze,22.8786
31.35987216,-26.30738767,2020,cropland,ludzeludze_7_12,ludzeludze,27.42495
31.35663822,-26.31008262,2020,cropland,ludzeludze_7_13,ludzeludze,32.95625
31.3579857,-26.31035211,2020,cropland,ludzeludze_7_2,ludzeludze,17.3644
31.3528653,-26.30981313,2020,cropland,ludzeludze_7_4,ludzeludze,21.02675
31.35987216,-26.30819616,2020,cropland,ludzeludze_7_5,ludzeludze,24.28045
31.3577162,-26.30873515,2020,thicket,ludzeludze_7_6,ludzeludze,25.1638
31.36041115,-26.30738767,2020,bushland,ludzeludze_7_8,ludzeludze,34.75935
31.3525958,-26.27936024,2020,freshwater_aquatic,ludzeludze_8_1,ludzeludze,10.38845
31.34478046,-26.27936024,2020,freshwater_aquatic,ludzeludze_8_10,ludzeludze,12.933
31.34909237,-26.27962973,2020,shrubland,ludzeludze_8_11,ludzeludze,16.9351
31.35340429,-26.28313316,2020,bushland,ludzeludze_8_15,ludzeludze,19.01525
31.34558895,-26.27962973,2020,wooded_grassland,ludzeludze_8_2,ludzeludze,24.71835
31.34909237,-26.27936024,2020,woodland,ludzeludze_8_6,ludzeludze,17.865
31.35421277,-26.28448063,2020,bushland,ludzeludze_8_7,ludzeludze,16.0385
31.3477449,-26.28340266,2020,wooded_grassland,ludzeludze_8_8,ludzeludze,22.3842
31.38412667,-26.34134399,2020,other,ludzeludze_9_10,ludzeludze,18.8747
31.38197071,-26.34781186,2020,wooded_grassland,ludzeludze_9_14,ludzeludze,19.957
31.38224021,-26.34188298,2020,grassland,ludzeludze_9_15,ludzeludze,14.6879
31.3825097,-26.34349995,2020,other,ludzeludze_9_2,ludzeludze,1.96765
31.38493515,-26.34619489,2020,grassland,ludzeludze_9_3,ludzeludze,16.0022
31.3827792,-26.34727287,2020,cropland,ludzeludze_9_5,ludzeludze,18.12885
31.38197071,-26.34349995,2020,freshwater_aquatic,ludzeludze_9_6,ludzeludze,9.5322
31.38466566,-26.34242197,2020,freshwater_aquatic,ludzeludze_9_7,ludzeludze,15.0307
31.3825097,-26.34781186,2020,wooded_grassland,ludzeludze_9_8,ludzeludze,20.74365
37.71536296,-2.674868506,2022,grassland,mbirikani_13_7,mbirikani,16.7955
37.71563246,-2.645224101,2022,grassland,mbirikani_14_10,mbirikani,8.53275
34.56443227,-4.049021396,2021,cropland,mkalama_10_10,mkalama,3.0618
34.55769491,-4.050368869,2021,cropland,mkalama_10_13,mkalama,5.1138
34.55985086,-4.049021396,2021,cropland,mkalama_10_15,mkalama,3.1028
34.56200682,-4.04929089,2021,cropland,mkalama_10_2,mkalama,3.8582
34.56173733,-4.044709483,2021,cropland,mkalama_10_4,mkalama,7.8477
34.56119834,-4.048751901,2021,cropland,mkalama_10_5,mkalama,3.9293
34.55877289,-4.049560385,2021,cropland,mkalama_10_6,mkalama,4.0227
34.55769491,-4.050907858,2021,cropland,mkalama_10_7,mkalama,4.6047
34.5628153,-4.04929089,2021,cropland,mkalama_10_8,mkalama,5.6839
34.56443227,-4.044978977,2021,cropland,mkalama_10_9,mkalama,5.0656
34.56038985,-4.021263454,2021,cropland,mkalama_11_1,mkalama,3.0141
34.55958137,-4.019376992,2021,cropland,mkalama_11_10,mkalama,2.9935
34.5628153,-4.019376992,2021,cropland,mkalama_11_12,mkalama,7.4956
34.55742541,-4.015334573,2021,cropland,mkalama_11_13,mkalama,8.1655
34.5630848,-4.019915981,2021,cropland,mkalama_11_14,mkalama,8.5008
34.55661693,-4.019915981,2021,cropland,mkalama_11_5,mkalama,3.2277
34.5630848,-4.019107497,2021,cropland,mkalama_11_7,mkalama,10.0988
34.58491386,-4.071658941,2021,cropland,mkalama_13_10,mkalama,3.0264
34.58626133,-4.071119952,2021,cropland,mkalama_13_11,mkalama,1.992
34.58437487,-4.066538544,2021,cropland,mkalama_13_13,mkalama,3.1615
34.58733931,-4.070850457,2021,cropland,mkalama_13_15,mkalama,3.5429
34.58680032,-4.068425006,2021,cropland,mkalama_13_2,mkalama,3.6859
34.58545285,-4.072736919,2021,cropland,mkalama_13_3,mkalama,2.5981
34.58518335,-4.070850457,2021,cropland,mkalama_13_4,mkalama,4.3516
34.58706982,-4.065191071,2021,grassland,mkalama_13_5,mkalama,6.9306
34.58895628,-4.067616522,2021,cropland,mkalama_13_9,mkalama,3.3077
34.57494256,-4.023149916,2021,cropland,mkalama_15_11,mkalama,7.3166
34.58437487,-4.000781865,2021,grassland,mkalama_16_1,mkalama,7.3498
34.58572234,-4.001320854,2021,other,mkalama_16_10,mkalama,8.7094
34.58087144,-4.005902262,2021,cropland,mkalama_16_13,mkalama,5.9267
34.58087144,-4.005363273,2021,cropland,mkalama_16_15,mkalama,4.8709
34.58410538,-4.001590349,2021,cropland,mkalama_16_3,mkalama,13.2249
34.58680032,-3.999703887,2021,cropland,mkalama_16_4,mkalama,6.5933
34.58760881,-3.999164898,2021,grassland,mkalama_16_5,mkalama,7.739
34.5830274,-4.001320854,2021,cropland,mkalama_16_6,mkalama,3.763
34.58653083,-4.001590349,2021,cropland,mkalama_16_7,mkalama,7.577
34.52373859,-4.074084392,2021,other,mkalama_1_11,mkalama,7.5223
34.52508606,-4.022610927,2021,other,mkalama_3_1,mkalama,2.2384
34.52562505,-4.022610927,2021,other,mkalama_3_10,mkalama,4.8223
34.52185213,-4.020724464,2021,cropland,mkalama_3_11,mkalama,7.3149
34.52373859,-4.02341941,2021,other,mkalama_3_14,mkalama,3.8179
34.5231996,-4.020185475,2021,cropland,mkalama_3_8,mkalama,6.5285
34.52023516,-4.021263454,2021,cropland,mkalama_3_4,mkalama,3.5841
34.52508606,-4.02341941,2021,other,mkalama_3_7,mkalama,4.9449
34.5231996,-4.020185475,2021,cropland,mkalama_3_8,mkalama,7.3228
34.52293011,-3.990810565,2021,cropland,mkalama_4_1,mkalama,7.9922
34.51942668,-3.992158038,2021,cropland,mkalama_4_11,mkalama,13.2423
34.51888769,-3.993236017,2021,cropland,mkalama_4_13,mkalama,8.5396
34.52562505,-3.995661468,2021,grassland,mkalama_4_15,mkalama,9.132
34.52400808,-3.99108006,2021,cropland,mkalama_4_2,mkalama,9.2167
34.51915718,-3.990541071,2021,cropland,mkalama_4_4,mkalama,7.0113
34.52131314,-3.993775006,2021,wooded_grassland,mkalama_4_6,mkalama,11.1778
34.51780971,-3.992427533,2021,cropland,mkalama_4_7,mkalama,10.7592
34.5431422,-4.059531685,2021,grassland,mkalama_5_12,mkalama,6.6154
34.54529816,-4.060340168,2021,grassland,mkalama_5_5,mkalama,6.4678
34.54448967,-4.059801179,2021,grassland,mkalama_5_7,mkalama,6.1204
